"","seqnames","start","end","width","strand","sampleName","median","mean","CN"
"2685","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March15_2019_D8_MomPE17_finalmap_mdup.bam",-0.998875575181653,-2.27320883036478,"CN1"
"2686","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_D8_MomPE19_finalmap_mdup.bam",-0.996981428954138,-1.86918329693543,"CN1"
"2687","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March15_2019_D8_MomPE19_finalmap_mdup.bam",-0.99946231696645,-0.975316262611204,"CN1"
"2688","Scaffold_2158_HRSCAF_2565",670001,700000,30000,"*","March15_2019_D8_MomPE2_finalmap_mdup.bam",0.57415604626024,0.525307995437989,"CN3"
"2689","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_D8_MomPE2_finalmap_mdup.bam",1.15220911641468,1.1588413728676,"CN5"
"2690","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March15_2019_D8_MomPE2_finalmap_mdup.bam",-0.974476368631679,-0.665684788304844,"CN1"
"2691","Scaffold_2158_HRSCAF_2565",100001,130000,30000,"*","March15_2019_D8_MomPE20_finalmap_mdup.bam",-1.00000000892967,-2.1071219918598,"CN0"
"2692","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_D8_MomPE20_finalmap_mdup.bam",-0.998129342999974,-1.97274581350231,"CN1"
"2693","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March15_2019_D8_MomPE20_finalmap_mdup.bam",-0.999879581101038,-0.996093860670779,"CN1"
"2694","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March15_2019_D8_MomPE21_finalmap_mdup.bam",-5.32161958352094,-4.24129145233026,"CN0"
"2695","Scaffold_2158_HRSCAF_2565",1390001,1430000,40000,"*","March15_2019_D8_MomPE3_finalmap_mdup.bam",-0.987440264061776,-1.82420212208637,"CN1"
"2696","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_D8_MomPE3_finalmap_mdup.bam",-0.997368219413639,-1.83442408335688,"CN1"
"2697","Scaffold_2158_HRSCAF_2565",100001,130000,30000,"*","March15_2019_D8_MomPE4_finalmap_mdup.bam",-0.999999968413428,-2.10676688412779,"CN0"
"2698","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March15_2019_D8_MomPE4_finalmap_mdup.bam",0.585384181224445,0.468002903351399,"CN3"
"2699","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_D8_MomPE4_finalmap_mdup.bam",-0.996837406610443,-1.85529644103143,"CN1"
"2700","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March15_2019_D8_MomPE4_finalmap_mdup.bam",-0.999990715023449,-0.999296413973488,"CN1"
"2701","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March15_2019_D8_MomPE5_finalmap_mdup.bam",0.994328718075051,1.00919325450346,"CN3"
"2702","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_D8_MomPE5_finalmap_mdup.bam",-0.998263460206806,-1.83976190926935,"CN1"
"2703","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March15_2019_D8_MomPE5_finalmap_mdup.bam",-0.999983182058276,-0.999068224457112,"CN1"
"2704","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_D8_MomPE6_finalmap_mdup.bam",-0.998887689549182,-1.84141629028735,"CN1"
"2705","Scaffold_2158_HRSCAF_2565",3090001,3130000,40000,"*","March15_2019_D8_MomPE6_finalmap_mdup.bam",-1.00000000011827,-2.08048202375317,"CN0"
"2706","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March15_2019_D8_MomPE6_finalmap_mdup.bam",-1.00336495293331,-2.85273375967374,"CN0"
"2707","Scaffold_2158_HRSCAF_2565",3690001,3720000,30000,"*","March15_2019_D8_MomPE6_finalmap_mdup.bam",-0.967396672146075,-0.973554325980692,"CN1"
"2708","Scaffold_2158_HRSCAF_2565",3080001,3120000,40000,"*","March15_2019_D8_MomPE7_finalmap_mdup.bam",-3.16035160331969,-3.1606578252591,"CN0"
"2709","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March15_2019_D8_MomPE7_finalmap_mdup.bam",-5.32173351959131,-4.24134875001501,"CN0"
"2710","Scaffold_2158_HRSCAF_2565",3090001,3130000,40000,"*","March15_2019_D8_MomPE8_finalmap_mdup.bam",-3.16096979875299,-3.16096692156712,"CN0"
"2711","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March15_2019_D8_MomPE8_finalmap_mdup.bam",-5.32189385286792,-4.24141795945628,"CN0"
"2712","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_D8_MomPE9_finalmap_mdup.bam",-0.999296330023201,-1.65564682752365,"CN1"
"2713","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March15_2019_D8_MomPE9_finalmap_mdup.bam",-0.999942515424275,-0.953101650059828,"CN1"
"2714","Scaffold_2158_HRSCAF_2565",1420001,1450000,30000,"*","March15_2019_DBunk_MomPE11_finalmap_mdup.bam",0.58020674264665,0.526603394576707,"CN3"
"2715","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DBunk_MomPE11_finalmap_mdup.bam",1.99758135045233,1.59019517610323,"CN8"
"2716","Scaffold_2158_HRSCAF_2565",1420001,1450000,30000,"*","March15_2019_DBunk_MomPE12_finalmap_mdup.bam",0.583977105965844,0.529371333616211,"CN3"
"2717","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE12_finalmap_mdup.bam",1.15706279778609,1.04804004303206,"CN5"
"2718","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March15_2019_DBunk_MomPE12_finalmap_mdup.bam",-1.00452095774145,-2.27537753224243,"CN1"
"2719","Scaffold_2158_HRSCAF_2565",670001,700000,30000,"*","March15_2019_DBunk_MomPE14_finalmap_mdup.bam",0.582759292204864,0.528141323604742,"CN3"
"2720","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_DBunk_MomPE14_finalmap_mdup.bam",1.24488197146578,1.21822451997448,"CN6"
"2721","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE16_finalmap_mdup.bam",1.15864972103958,1.29022238912052,"CN5"
"2722","Scaffold_2158_HRSCAF_2565",1420001,1450000,30000,"*","March15_2019_DBunk_MomPE17_finalmap_mdup.bam",0.583603395589769,0.528316491775425,"CN3"
"2723","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DBunk_MomPE17_finalmap_mdup.bam",1.99848641873422,1.58507612589152,"CN8"
"2724","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE18_finalmap_mdup.bam",1.21936366170984,1.262803540258,"CN5"
"2725","Scaffold_2158_HRSCAF_2565",2830001,2860000,30000,"*","March15_2019_DBunk_MomPE18_finalmap_mdup.bam",0.584962500114932,0.390119545811808,"CN3"
"2726","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March15_2019_DBunk_MomPE18_finalmap_mdup.bam",-0.999897601622969,-0.999728712507018,"CN1"
"2727","Scaffold_2158_HRSCAF_2565",4530001,4560000,30000,"*","March15_2019_DBunk_MomPE18_finalmap_mdup.bam",0.584962500721156,0.584962500763309,"CN3"
"2728","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE19_finalmap_mdup.bam",1.17707573653329,1.12647631360315,"CN5"
"2729","Scaffold_2158_HRSCAF_2565",3080001,3130000,50000,"*","March15_2019_DBunk_MomPE19_finalmap_mdup.bam",0.523684860424667,0.337223417940611,"CN3"
"2730","Scaffold_2158_HRSCAF_2565",5940001,5970000,30000,"*","March15_2019_DBunk_MomPE19_finalmap_mdup.bam",-0.999745812516235,-0.67268224399597,"CN1"
"2731","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March15_2019_DBunk_MomPE19_finalmap_mdup.bam",-0.993667944954459,-0.676730519309176,"CN1"
"2732","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DBunk_MomPE3_finalmap_mdup.bam",1.2664515898427,0.908330731742618,"CN5"
"2733","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March15_2019_DBunk_MomPE3_finalmap_mdup.bam",-3.16086943593242,-2.99419616687394,"CN1"
"2734","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March15_2019_DBunk_MomPE3_finalmap_mdup.bam",-0.997277297672667,-0.665800500758175,"CN1"
"2735","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_DBunk_MomPE4_finalmap_mdup.bam",1.33084422737865,1.23981234031148,"CN6"
"2736","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE5_finalmap_mdup.bam",1.28138756863217,1.16761135689201,"CN5"
"2737","Scaffold_2158_HRSCAF_2565",3070001,3130000,60000,"*","March15_2019_DBunk_MomPE5_finalmap_mdup.bam",0.561624661381866,0.380574326593496,"CN3"
"2738","Scaffold_2158_HRSCAF_2565",5940001,5970000,30000,"*","March15_2019_DBunk_MomPE5_finalmap_mdup.bam",-0.999589882816767,-0.666857102156224,"CN1"
"2739","Scaffold_2158_HRSCAF_2565",670001,700000,30000,"*","March15_2019_DBunk_MomPE6_finalmap_mdup.bam",0.567794798135297,0.523910099550431,"CN3"
"2740","Scaffold_2158_HRSCAF_2565",1420001,1450000,30000,"*","March15_2019_DBunk_MomPE6_finalmap_mdup.bam",0.576033563658845,0.525466490014467,"CN3"
"2741","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DBunk_MomPE6_finalmap_mdup.bam",1.99770188483178,1.59617422039137,"CN8"
"2742","Scaffold_2158_HRSCAF_2565",1820001,1860000,40000,"*","March15_2019_DBunk_MomPE7_finalmap_mdup.bam",1.18683168065671,1.12457191753661,"CN5"
"2743","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DBunk_MomPE8_finalmap_mdup.bam",1.04105606321554,1.06098462101839,"CN5"
"2744","Scaffold_2158_HRSCAF_2565",5940001,5970000,30000,"*","March15_2019_DBunk_MomPE8_finalmap_mdup.bam",-0.999999031998497,-0.854883476023385,"CN1"
"2745","Scaffold_2158_HRSCAF_2565",8240001,8270000,30000,"*","March15_2019_DBunk_MomPE8_finalmap_mdup.bam",0.559312866393133,0.381268513384509,"CN3"
"2746","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March15_2019_DCat_MomPE1_finalmap_mdup.bam",1.21800837692244,1.14362844919915,"CN5"
"2747","Scaffold_2158_HRSCAF_2565",2620001,2650000,30000,"*","March15_2019_DCat_MomPE1_finalmap_mdup.bam",0.583832192799959,0.445646073239856,"CN3"
"2748","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March15_2019_DCat_MomPE1_finalmap_mdup.bam",-0.999416984069283,-2.27285005185905,"CN1"
"2749","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March15_2019_DCat_MomPE16_finalmap_mdup.bam",0.988873139692423,0.828020599111893,"CN5"
"2750","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March15_2019_DCat_MomPE16_finalmap_mdup.bam",-0.999973001745737,-2.26462291444088,"CN1"
"2751","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_1_finalmap_mdup.bam",-0.99826427845272,-1.88918182129098,"CN1"
"2752","Scaffold_2158_HRSCAF_2565",3100001,3130000,30000,"*","March20_2018_D8_1_finalmap_mdup.bam",-0.998740321655001,-0.472171981658568,"CN1"
"2753","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_1_finalmap_mdup.bam",-0.999999680595452,-0.994566412097562,"CN1"
"2754","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_11_finalmap_mdup.bam",-0.997893518968085,-1.95336832033467,"CN1"
"2755","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_11_finalmap_mdup.bam",-0.999997948128017,-0.976786895616928,"CN1"
"2756","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_13_finalmap_mdup.bam",-0.998944366913588,-1.89431816655785,"CN1"
"2757","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_13_finalmap_mdup.bam",-0.999991877046725,-0.999824829006673,"CN1"
"2758","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_15_finalmap_mdup.bam",-0.998040307754099,-1.85557992229845,"CN1"
"2759","Scaffold_2158_HRSCAF_2565",3090001,3120000,30000,"*","March20_2018_D8_15_finalmap_mdup.bam",-0.999342247272524,-0.678195711266395,"CN1"
"2760","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_15_finalmap_mdup.bam",-0.999966970036025,-0.948633943176867,"CN1"
"2761","Scaffold_2158_HRSCAF_2565",1440001,1490000,50000,"*","March20_2018_D8_16_finalmap_mdup.bam",-0.906676165047793,-0.563024028379299,"CN1"
"2762","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_16_finalmap_mdup.bam",-1.45260299884038,-2.28932787044981,"CN1"
"2763","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_16_finalmap_mdup.bam",-0.999999755895395,-0.982573614451054,"CN1"
"2764","Scaffold_2158_HRSCAF_2565",3630001,3660000,30000,"*","March20_2018_D8_16_finalmap_mdup.bam",-0.994060496864772,-0.974229958821091,"CN1"
"2765","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March20_2018_D8_16_finalmap_mdup.bam",-0.999999994122891,-0.988508831732203,"CN1"
"2766","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_17_finalmap_mdup.bam",0.585806862817657,0.426785554650775,"CN3"
"2767","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_17_finalmap_mdup.bam",-0.998520190718493,-1.88069047702541,"CN1"
"2768","Scaffold_2158_HRSCAF_2565",7300001,7330000,30000,"*","March20_2018_D8_17_finalmap_mdup.bam",0.58437768539102,0.392468326094121,"CN3"
"2769","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_18_finalmap_mdup.bam",0.590261217800727,0.461574295446315,"CN3"
"2770","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_18_finalmap_mdup.bam",-0.997413855464014,-1.29303563696078,"CN1"
"2771","Scaffold_2158_HRSCAF_2565",2420001,2450000,30000,"*","March20_2018_D8_18_finalmap_mdup.bam",0.572291874286568,0.384641804246661,"CN3"
"2772","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_18_finalmap_mdup.bam",-0.999984069875619,-0.999783534266757,"CN1"
"2773","Scaffold_2158_HRSCAF_2565",5940001,5970000,30000,"*","March20_2018_D8_18_finalmap_mdup.bam",-0.982645683282876,-0.662330499870164,"CN1"
"2774","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_21_finalmap_mdup.bam",-0.991765807006988,-2.03875722714834,"CN1"
"2775","Scaffold_2158_HRSCAF_2565",3090001,3120000,30000,"*","March20_2018_D8_21_finalmap_mdup.bam",-0.999997552804441,-0.973459162312922,"CN1"
"2776","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_21_finalmap_mdup.bam",-0.999999786701343,-0.994771712530831,"CN1"
"2777","Scaffold_2158_HRSCAF_2565",3690001,3720000,30000,"*","March20_2018_D8_21_finalmap_mdup.bam",-0.994633230315419,-0.66482316633291,"CN1"
"2778","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March20_2018_D8_23_finalmap_mdup.bam",-0.999681428797348,-1.71826081198511,"CN1"
"2779","Scaffold_2158_HRSCAF_2565",4200001,4230000,30000,"*","March20_2018_D8_23_finalmap_mdup.bam",-0.958539190529013,-0.647346517437603,"CN1"
"2780","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March20_2018_D8_23_finalmap_mdup.bam",-0.986273795548458,-0.677017146439624,"CN1"
"2781","Scaffold_2158_HRSCAF_2565",3090001,3130000,40000,"*","March20_2018_D8_25_finalmap_mdup.bam",-1.36283425133122,-2.25847422128882,"CN0"
"2782","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_25_finalmap_mdup.bam",-5.32146048926898,-4.24121226682057,"CN0"
"2783","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_26_finalmap_mdup.bam",0.585176708817927,0.393638880151799,"CN3"
"2784","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_26_finalmap_mdup.bam",-0.990951173392088,-1.84677514789379,"CN1"
"2785","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March20_2018_D8_26_finalmap_mdup.bam",-0.999994976256843,-0.94147787063117,"CN1"
"2786","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_28_finalmap_mdup.bam",0.587028517007943,0.404508634120077,"CN3"
"2787","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_28_finalmap_mdup.bam",-0.999372118676165,-1.90876196815082,"CN1"
"2788","Scaffold_2158_HRSCAF_2565",2420001,2450000,30000,"*","March20_2018_D8_28_finalmap_mdup.bam",0.583948478807296,0.353350313802733,"CN3"
"2789","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_28_finalmap_mdup.bam",-0.999999181372438,-0.985073390482072,"CN1"
"2790","Scaffold_2158_HRSCAF_2565",4530001,4570000,40000,"*","March20_2018_D8_28_finalmap_mdup.bam",0.584962500543237,0.542482951241023,"CN3"
"2791","Scaffold_2158_HRSCAF_2565",3090001,3130000,40000,"*","March20_2018_D8_29_finalmap_mdup.bam",-3.15378690794471,-3.15735881454945,"CN0"
"2792","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_29_finalmap_mdup.bam",-5.32145477166475,-4.24120940570544,"CN0"
"2793","Scaffold_2158_HRSCAF_2565",2620001,2650000,30000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.58496443595926,0.594399622209943,"CN3"
"2794","Scaffold_2158_HRSCAF_2565",3120001,3150000,30000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.573973800548749,0.434786643021554,"CN3"
"2795","Scaffold_2158_HRSCAF_2565",4530001,4560000,30000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.584962500721156,0.723346829368206,"CN3"
"2796","Scaffold_2158_HRSCAF_2565",7310001,7360000,50000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.525415670276778,0.362498512990812,"CN3"
"2797","Scaffold_2158_HRSCAF_2565",8050001,8080000,30000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.584685391709763,0.389882626753307,"CN3"
"2798","Scaffold_2158_HRSCAF_2565",8240001,8270000,30000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.584339820573145,0.389767435892392,"CN3"
"2799","Scaffold_2158_HRSCAF_2565",8310001,8360000,50000,"*","March20_2018_D8_3_finalmap_mdup.bam",0.584955832840292,0.464679466870274,"CN3"
"2800","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_30_finalmap_mdup.bam",-0.99937338131757,-1.87034719711675,"CN1"
"2801","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_30_finalmap_mdup.bam",-0.999994091277822,-0.994305150665168,"CN1"
"2802","Scaffold_2158_HRSCAF_2565",5940001,5970000,30000,"*","March20_2018_D8_30_finalmap_mdup.bam",-0.999437723344839,-0.689401924363366,"CN1"
"2803","Scaffold_2158_HRSCAF_2565",7300001,7330000,30000,"*","March20_2018_D8_30_finalmap_mdup.bam",0.584961719369703,0.677175202172968,"CN4"
"2804","Scaffold_2158_HRSCAF_2565",8310001,8360000,50000,"*","March20_2018_D8_30_finalmap_mdup.bam",0.583332156858595,0.466075272301902,"CN3"
"2805","Scaffold_2158_HRSCAF_2565",10170001,10210000,40000,"*","March20_2018_D8_30_finalmap_mdup.bam",0.583057304168665,0.57200755177855,"CN3"
"2806","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_31_finalmap_mdup.bam",-5.32152334561997,-4.24124367853924,"CN0"
"2807","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_33_finalmap_mdup.bam",-0.999863595065483,-1.90245192284306,"CN1"
"2808","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_33_finalmap_mdup.bam",-0.999990980078743,-0.999957916627951,"CN1"
"2809","Scaffold_2158_HRSCAF_2565",6240001,6270000,30000,"*","March20_2018_D8_33_finalmap_mdup.bam",-0.999975001169709,-0.668820928878251,"CN1"
"2810","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_35_finalmap_mdup.bam",-5.32192809316309,-4.24144605263572,"CN0"
"2811","Scaffold_2158_HRSCAF_2565",100001,130000,30000,"*","March20_2018_D8_37_finalmap_mdup.bam",-0.999999998731106,-2.0267017542923,"CN0"
"2812","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_37_finalmap_mdup.bam",-1.45114255848314,-2.28720864998451,"CN1"
"2813","Scaffold_2158_HRSCAF_2565",3290001,3340000,50000,"*","March20_2018_D8_37_finalmap_mdup.bam",-0.999998318254885,-0.999932695145773,"CN1"
"2814","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_38_finalmap_mdup.bam",-5.32192809371421,-4.24144607047861,"CN0"
"2815","Scaffold_2158_HRSCAF_2565",100001,130000,30000,"*","March20_2018_D8_39_finalmap_mdup.bam",-1.00000010256415,-2.10685727317863,"CN0"
"2816","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_39_finalmap_mdup.bam",0.585323531592733,0.394037903633952,"CN3"
"2817","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March20_2018_D8_39_finalmap_mdup.bam",-0.999535340729415,-1.71137033886431,"CN1"
"2818","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_4_finalmap_mdup.bam",0.58499032562729,0.395929812406736,"CN3"
"2819","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_4_finalmap_mdup.bam",-0.955766534807761,-0.749380518378475,"CN1"
"2820","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_4_finalmap_mdup.bam",-0.999954748776496,-0.999706782871217,"CN1"
"2821","Scaffold_2158_HRSCAF_2565",9400001,9430000,30000,"*","March20_2018_D8_4_finalmap_mdup.bam",0.567910868843277,0.38425940267927,"CN3"
"2822","Scaffold_2158_HRSCAF_2565",1820001,1870000,50000,"*","March20_2018_D8_40_finalmap_mdup.bam",-0.999219765743108,-1.70078540097587,"CN1"
"2823","Scaffold_2158_HRSCAF_2565",5910001,5970000,60000,"*","March20_2018_D8_40_finalmap_mdup.bam",-1.00269426868135,-2.24596998188447,"CN1"
"2824","Scaffold_2158_HRSCAF_2565",3090001,3130000,40000,"*","March20_2018_D8_41_finalmap_mdup.bam",-2.6663407840056,-2.91365236643746,"CN0"
"2825","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_41_finalmap_mdup.bam",-5.32192702351209,-4.24144558389377,"CN0"
"2826","Scaffold_2158_HRSCAF_2565",570001,600000,30000,"*","March20_2018_D8_43_finalmap_mdup.bam",0.566584770348477,0.41498137255067,"CN3"
"2827","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_43_finalmap_mdup.bam",-0.98663894546001,-1.86724077909921,"CN1"
"2828","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_43_finalmap_mdup.bam",-0.999999841041547,-0.998622612812515,"CN1"
"2829","Scaffold_2158_HRSCAF_2565",7690001,7720000,30000,"*","March20_2018_D8_43_finalmap_mdup.bam",0.57674035910415,0.388266495245336,"CN3"
"2830","Scaffold_2158_HRSCAF_2565",8050001,8080000,30000,"*","March20_2018_D8_43_finalmap_mdup.bam",0.584063458115803,0.389826155346184,"CN3"
"2831","Scaffold_2158_HRSCAF_2565",8310001,8360000,50000,"*","March20_2018_D8_43_finalmap_mdup.bam",0.584940091140657,0.438733862427646,"CN3"
"2832","Scaffold_2158_HRSCAF_2565",9400001,9430000,30000,"*","March20_2018_D8_43_finalmap_mdup.bam",0.584137421171307,0.389699972208132,"CN3"
"2833","Scaffold_2158_HRSCAF_2565",80001,120000,40000,"*","March20_2018_D8_44_finalmap_mdup.bam",-1.2607488990611,-1.96082949926992,"CN1"
"2834","Scaffold_2158_HRSCAF_2565",1820001,1850000,30000,"*","March20_2018_D8_44_finalmap_mdup.bam",-1.90523096226895,-2.62193942833218,"CN1"
"2835","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_44_finalmap_mdup.bam",-5.32192805770736,-4.24144604867317,"CN0"
"2836","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_45_finalmap_mdup.bam",-0.9999137958278,-1.90131356463905,"CN1"
"2837","Scaffold_2158_HRSCAF_2565",3290001,3360000,70000,"*","March20_2018_D8_45_finalmap_mdup.bam",-0.999999632522819,-0.999789250202461,"CN1"
"2838","Scaffold_2158_HRSCAF_2565",1830001,1870000,40000,"*","March20_2018_D8_5_finalmap_mdup.bam",-1.45261273567528,-2.29333890538813,"CN1"
"2839","Scaffold_2158_HRSCAF_2565",3300001,3360000,60000,"*","March20_2018_D8_5_finalmap_mdup.bam",-0.999973876248156,-0.996694287543486,"CN1"
"2840","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_8_finalmap_mdup.bam",-5.31877324072306,-4.23986863594811,"CN0"
"2841","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_9_finalmap_mdup.bam",-5.32192709859021,-4.24144551707389,"CN0"
"2842","Scaffold_2158_HRSCAF_2565",3290001,3330000,40000,"*","March20_2018_D8_Male3_finalmap_mdup.bam",-5.32160992101535,-4.2412803349947,"CN0"
"2843","Scaffold_2158_HRSCAF_2565",1350001,1400000,50000,"*","March20_2018_DBunk_1_finalmap_mdup.bam",-0.93105537253025,-0.462572927097135,"CN1"
"2844","Scaffold_2158_HRSCAF_2565",1830001,1860000,30000,"*","March20_2018_DBunk_1_finalmap_mdup.bam",1.2160745715894,1.43519721169998,"CN4"
"2845","Scaffold_2158_HRSCAF_2565",2500001,2530000,30000,"*","March20_2018_DBunk_1_finalmap_mdup.bam",-0.918956489985248,-0.865054558281478,"CN1"
"2846","Scaffold_2158_HRSCAF_2565",3240001,3310000,70000,"*","March20_2018_DBunk_1_finalmap_mdup.bam",-0.999343760461675,-0.571228781906824,"CN1"
"2847","Scaffold_2158_HRSCAF_2565",3830001,3890000,60000,"*","March20_2018_DBunk_1_finalmap_mdup.bam",-0.934353873206555,-0.729208945107554,"CN1"
